"","eccentricity","folded_direction_content","abs_direction_content","folded_displacement","abs_displacement","target_spacing","target_number","subject","folded_response_with_carrier","abs_response_cw"
"39545",6.66666666666667,0.05,0.05,-0.183711730708739,-0.183711730708739,2.6179938779915,16,"pbm",FALSE,FALSE
"39546",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"pbm",FALSE,TRUE
"39550",6.66666666666667,0.05,0.05,0.05,0.05,8.37758040957278,5,"pbm",TRUE,TRUE
"39552",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"pbm",FALSE,FALSE
"39553",6.66666666666667,0.05,-0.05,0.05,-0.05,4.65421133865155,9,"pbm",TRUE,FALSE
"39554",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,3.49065850398866,12,"pbm",FALSE,TRUE
"39555",6.66666666666667,0.05,-0.05,-0.05,0.05,20.943951023932,2,"pbm",FALSE,TRUE
"39556",6.66666666666667,0.05,-0.05,-0.122474487139159,0.122474487139159,2.0943951023932,20,"pbm",TRUE,FALSE
"39557",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,2.6179938779915,16,"pbm",FALSE,FALSE
"39558",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",FALSE,FALSE
"39559",6.66666666666667,0.05,-0.05,0.0816496580927727,-0.0816496580927727,10.471975511966,4,"pbm",TRUE,FALSE
"39560",6.66666666666667,0.05,0.05,-0.15,-0.15,2.0943951023932,20,"pbm",FALSE,FALSE
"39561",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,3.49065850398866,12,"pbm",TRUE,TRUE
"39562",6.66666666666667,0.05,-0.05,-0.275567596063107,0.275567596063107,2.0943951023932,20,"pbm",TRUE,FALSE
"39563",6.66666666666667,0.05,-0.05,0,0,4.65421133865155,9,"pbm",TRUE,FALSE
"39564",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",FALSE,FALSE
"39565",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,FALSE
"39566",6.66666666666667,0.05,0.05,-0.05,-0.05,20.943951023932,2,"pbm",FALSE,FALSE
"39567",6.66666666666667,0.05,-0.05,0.0816496580927727,-0.0816496580927727,10.471975511966,4,"pbm",TRUE,FALSE
"39568",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,4.65421133865155,9,"pbm",TRUE,TRUE
"39569",6.66666666666667,0.05,0.05,0.05,0.05,8.37758040957278,5,"pbm",TRUE,TRUE
"39570",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"pbm",TRUE,FALSE
"39571",6.66666666666667,0.05,-0.05,0,0,2.6179938779915,16,"pbm",TRUE,FALSE
"39572",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,8.37758040957278,5,"pbm",TRUE,FALSE
"39573",6.66666666666667,0.05,0.05,-0.3375,-0.3375,2.0943951023932,20,"pbm",FALSE,FALSE
"39574",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"pbm",FALSE,FALSE
"39575",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,20.943951023932,2,"pbm",TRUE,FALSE
"39576",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"pbm",FALSE,TRUE
"39577",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"pbm",TRUE,TRUE
"39578",6.66666666666667,0.05,-0.05,0.05,-0.05,8.37758040957278,5,"pbm",TRUE,FALSE
"39579",6.66666666666667,0.05,-0.05,-0.05,0.05,20.943951023932,2,"pbm",FALSE,TRUE
"39580",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,4.65421133865155,9,"pbm",TRUE,FALSE
"39581",6.66666666666667,0.05,-0.05,0.05,-0.05,8.37758040957278,5,"pbm",TRUE,FALSE
"39582",6.66666666666667,0.05,-0.05,0.1,-0.1,20.943951023932,2,"pbm",TRUE,FALSE
"39583",6.66666666666667,0.05,0.05,-0.3375,-0.3375,2.0943951023932,20,"pbm",FALSE,FALSE
"39584",6.66666666666667,0.05,-0.05,0,0,3.49065850398866,12,"pbm",TRUE,FALSE
"39585",6.66666666666667,0.05,0.05,0,0,3.49065850398866,12,"pbm",TRUE,TRUE
"39586",6.66666666666667,0.05,-0.05,-0.122474487139159,0.122474487139159,2.0943951023932,20,"pbm",TRUE,FALSE
"39587",6.66666666666667,0.05,0.05,0.1,0.1,20.943951023932,2,"pbm",TRUE,TRUE
"39588",6.66666666666667,0.05,-0.05,-0.122474487139159,0.122474487139159,2.0943951023932,20,"pbm",TRUE,FALSE
"39589",6.66666666666667,0.05,0.05,-0.122474487139159,-0.122474487139159,2.0943951023932,20,"pbm",TRUE,TRUE
"39590",6.66666666666667,0.05,-0.05,0,0,4.65421133865155,9,"pbm",TRUE,FALSE
"39591",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,3.49065850398866,12,"pbm",TRUE,FALSE
"39592",6.66666666666667,0.05,0.05,0,0,5.9839860068377,7,"pbm",TRUE,TRUE
"39593",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"pbm",TRUE,FALSE
"39594",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,4.65421133865155,9,"pbm",FALSE,TRUE
"39595",6.66666666666667,0.05,0.05,-0.05,-0.05,3.49065850398866,12,"pbm",FALSE,FALSE
"39596",6.66666666666667,0.05,-0.05,0,0,2.6179938779915,16,"pbm",TRUE,FALSE
"39597",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"pbm",FALSE,FALSE
"39598",6.66666666666667,0.05,0.05,-0.183711730708739,-0.183711730708739,2.6179938779915,16,"pbm",FALSE,FALSE
"39599",6.66666666666667,0.05,-0.05,0.1,-0.1,20.943951023932,2,"pbm",TRUE,FALSE
"39600",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",FALSE,FALSE
"39601",6.66666666666667,0.05,0.05,0.0816496580927727,0.0816496580927727,20.943951023932,2,"pbm",TRUE,TRUE
"39602",6.66666666666667,0.05,-0.05,-0.15,0.15,2.0943951023932,20,"pbm",TRUE,FALSE
"39603",6.66666666666667,0.05,0.05,0,0,10.471975511966,4,"pbm",FALSE,FALSE
"39604",6.66666666666667,0.05,0.05,0.0816496580927727,0.0816496580927727,10.471975511966,4,"pbm",TRUE,TRUE
"39605",6.66666666666667,0.05,0.05,-0.05,-0.05,20.943951023932,2,"pbm",FALSE,FALSE
"39606",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,8.37758040957278,5,"pbm",FALSE,TRUE
"39607",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"pbm",FALSE,FALSE
"39608",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,20.943951023932,2,"pbm",TRUE,TRUE
"39609",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,5.9839860068377,7,"pbm",FALSE,TRUE
"39610",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,TRUE
"39611",6.66666666666667,0.05,-0.05,0.05,-0.05,20.943951023932,2,"pbm",TRUE,FALSE
"39612",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,20.943951023932,2,"pbm",FALSE,TRUE
"39613",6.66666666666667,0.05,0.05,-0.05,-0.05,20.943951023932,2,"pbm",FALSE,FALSE
"39614",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,4.65421133865155,9,"pbm",FALSE,TRUE
"39615",6.66666666666667,0.05,-0.05,0,0,4.65421133865155,9,"pbm",TRUE,FALSE
"39616",6.66666666666667,0.05,-0.05,0.05,-0.05,5.9839860068377,7,"pbm",FALSE,TRUE
"39617",6.66666666666667,0.05,-0.05,-0.183711730708739,0.183711730708739,2.6179938779915,16,"pbm",TRUE,FALSE
"39618",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"pbm",TRUE,FALSE
"39619",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"pbm",FALSE,FALSE
"39620",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",FALSE,TRUE
"39621",6.66666666666667,0.05,-0.05,-0.05,0.05,3.49065850398866,12,"pbm",TRUE,FALSE
"39622",6.66666666666667,0.05,-0.05,-0.225,0.225,2.6179938779915,16,"pbm",TRUE,FALSE
"39623",6.66666666666667,0.05,-0.05,-0.183711730708739,0.183711730708739,2.0943951023932,20,"pbm",TRUE,FALSE
"39624",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,20.943951023932,2,"pbm",TRUE,TRUE
"39625",6.66666666666667,0.05,-0.05,-0.275567596063107,0.275567596063107,2.6179938779915,16,"pbm",FALSE,TRUE
"39626",6.66666666666667,0.05,-0.05,-0.05,0.05,20.943951023932,2,"pbm",FALSE,TRUE
"39627",6.66666666666667,0.05,0.05,-0.225,-0.225,2.0943951023932,20,"pbm",TRUE,TRUE
"39628",6.66666666666667,0.05,0.05,-0.05,-0.05,4.65421133865155,9,"pbm",FALSE,FALSE
"39629",6.66666666666667,0.05,-0.05,0,0,2.6179938779915,16,"pbm",TRUE,FALSE
"39630",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,3.49065850398866,12,"pbm",FALSE,FALSE
"39631",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,2.6179938779915,16,"pbm",TRUE,TRUE
"39632",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"pbm",FALSE,FALSE
"39633",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"pbm",TRUE,FALSE
"39634",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,2.6179938779915,16,"pbm",TRUE,TRUE
"39635",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"pbm",TRUE,FALSE
"39636",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"pbm",FALSE,FALSE
"39637",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",TRUE,FALSE
"39638",6.66666666666667,0.05,-0.05,0,0,10.471975511966,4,"pbm",TRUE,FALSE
"39639",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,10.471975511966,4,"pbm",FALSE,FALSE
"39640",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"pbm",TRUE,TRUE
"39641",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"pbm",TRUE,FALSE
"39642",6.66666666666667,0.05,-0.05,-0.275567596063107,0.275567596063107,2.0943951023932,20,"pbm",FALSE,TRUE
"39643",6.66666666666667,0.05,0.05,0.05,0.05,20.943951023932,2,"pbm",TRUE,TRUE
"39644",6.66666666666667,0.05,0.05,-0.275567596063107,-0.275567596063107,2.6179938779915,16,"pbm",FALSE,FALSE
"39645",6.66666666666667,0.05,0.05,0.05,0.05,8.37758040957278,5,"pbm",TRUE,TRUE
"39646",6.66666666666667,0.05,-0.05,0.05,-0.05,10.471975511966,4,"pbm",FALSE,TRUE
"39647",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"pbm",TRUE,FALSE
"39648",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"pbm",FALSE,FALSE
"39649",6.66666666666667,0.05,-0.05,-0.225,0.225,2.0943951023932,20,"pbm",FALSE,TRUE
"39650",6.66666666666667,0.05,0.05,-0.05,-0.05,20.943951023932,2,"pbm",TRUE,TRUE
"39651",6.66666666666667,0.05,0.05,-0.05,-0.05,4.65421133865155,9,"pbm",TRUE,TRUE
"39652",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,8.37758040957278,5,"pbm",TRUE,FALSE
"39653",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,10.471975511966,4,"pbm",FALSE,TRUE
"39654",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,20.943951023932,2,"pbm",FALSE,FALSE
"39655",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,2.6179938779915,16,"pbm",FALSE,TRUE
"39656",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,10.471975511966,4,"pbm",TRUE,TRUE
"39657",6.66666666666667,0.05,0.05,-0.183711730708739,-0.183711730708739,2.0943951023932,20,"pbm",FALSE,FALSE
"39658",6.66666666666667,0.05,-0.05,0,0,3.49065850398866,12,"pbm",TRUE,FALSE
"39659",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"pbm",FALSE,FALSE
"39660",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,10.471975511966,4,"pbm",TRUE,FALSE
"39661",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,10.471975511966,4,"pbm",FALSE,TRUE
"39662",6.66666666666667,0.05,-0.05,0.05,-0.05,5.9839860068377,7,"pbm",TRUE,FALSE
"39663",6.66666666666667,0.05,-0.05,-0.275567596063107,0.275567596063107,2.6179938779915,16,"pbm",FALSE,TRUE
"39664",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,4.65421133865155,9,"pbm",FALSE,FALSE
"39665",6.66666666666667,0.05,-0.05,0.05,-0.05,20.943951023932,2,"pbm",TRUE,FALSE
"39666",6.66666666666667,0.05,-0.05,-0.15,0.15,2.0943951023932,20,"pbm",TRUE,FALSE
"39667",6.66666666666667,0.05,-0.05,0,0,8.37758040957278,5,"pbm",TRUE,FALSE
"39668",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,10.471975511966,4,"pbm",FALSE,FALSE
"39669",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"pbm",TRUE,FALSE
"39670",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,5.9839860068377,7,"pbm",TRUE,TRUE
"39671",6.66666666666667,0.05,-0.05,-0.0666666666666667,0.0666666666666667,3.49065850398866,12,"pbm",FALSE,TRUE
"39672",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,10.471975511966,4,"pbm",TRUE,FALSE
"39673",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,4.65421133865155,9,"pbm",FALSE,FALSE
"39674",6.66666666666667,0.05,0.05,0.05,0.05,20.943951023932,2,"pbm",FALSE,FALSE
"39675",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,20.943951023932,2,"pbm",FALSE,FALSE
"39676",6.66666666666667,0.05,-0.05,0,0,4.65421133865155,9,"pbm",FALSE,TRUE
"39677",6.66666666666667,0.05,-0.05,-0.225,0.225,2.6179938779915,16,"pbm",FALSE,TRUE
"39678",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,4.65421133865155,9,"pbm",FALSE,FALSE
"39679",6.66666666666667,0.05,-0.05,-0.3375,0.3375,2.0943951023932,20,"pbm",FALSE,TRUE
"39680",6.66666666666667,0.05,-0.05,-0.05,0.05,10.471975511966,4,"pbm",FALSE,TRUE
"39681",6.66666666666667,0.05,-0.05,-0.05,0.05,10.471975511966,4,"pbm",FALSE,TRUE
"39682",6.66666666666667,0.05,0.05,0,0,5.9839860068377,7,"pbm",FALSE,FALSE
"39683",6.66666666666667,0.05,0.05,-0.275567596063107,-0.275567596063107,2.0943951023932,20,"pbm",FALSE,FALSE
"39684",6.66666666666667,0.05,0.05,-0.05,-0.05,4.65421133865155,9,"pbm",FALSE,FALSE
"39686",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,4.65421133865155,9,"pbm",FALSE,FALSE
"39687",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,20.943951023932,2,"pbm",FALSE,FALSE
"39688",6.66666666666667,0.05,0.05,0,0,5.9839860068377,7,"pbm",FALSE,FALSE
"39689",6.66666666666667,0.05,-0.05,0,0,2.6179938779915,16,"pbm",FALSE,TRUE
"39692",6.66666666666667,0.05,0.05,-0.05,-0.05,10.471975511966,4,"pbm",FALSE,FALSE
"39693",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,2.6179938779915,16,"pbm",TRUE,TRUE
"39694",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,2.6179938779915,16,"pbm",FALSE,TRUE
"39696",6.66666666666667,0.05,0.05,-0.225,-0.225,2.0943951023932,20,"pbm",FALSE,FALSE
"39699",6.66666666666667,0.05,0.05,-0.15,-0.15,2.0943951023932,20,"pbm",TRUE,TRUE
"39700",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"pbm",FALSE,TRUE
"39701",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",FALSE,FALSE
"39702",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",FALSE,FALSE
"39703",6.66666666666667,0.05,-0.05,-0.0666666666666667,0.0666666666666667,3.49065850398866,12,"pbm",TRUE,FALSE
"39704",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,8.37758040957278,5,"pbm",FALSE,FALSE
"39705",6.66666666666667,0.05,0.05,-0.15,-0.15,2.0943951023932,20,"pbm",FALSE,FALSE
"39706",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,FALSE
"39707",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,10.471975511966,4,"pbm",FALSE,TRUE
"39708",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,20.943951023932,2,"pbm",TRUE,TRUE
"39709",6.66666666666667,0.05,-0.05,0,0,3.49065850398866,12,"pbm",TRUE,FALSE
"39710",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,20.943951023932,2,"pbm",TRUE,TRUE
"39711",6.66666666666667,0.05,0.05,-0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,TRUE
"39712",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"pbm",TRUE,FALSE
"39713",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,5.9839860068377,7,"pbm",FALSE,FALSE
"39714",6.66666666666667,0.05,0.05,-0.225,-0.225,2.0943951023932,20,"pbm",FALSE,FALSE
"39715",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,FALSE
"39716",6.66666666666667,0.05,-0.05,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"pbm",TRUE,FALSE
"39717",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,20.943951023932,2,"pbm",TRUE,TRUE
"39718",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,2.6179938779915,16,"pbm",TRUE,TRUE
"39719",6.66666666666667,0.05,0.05,-0.183711730708739,-0.183711730708739,2.6179938779915,16,"pbm",FALSE,FALSE
"39720",6.66666666666667,0.05,0.05,-0.0166666666666667,-0.0166666666666667,8.37758040957278,5,"pbm",FALSE,FALSE
"39721",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,10.471975511966,4,"pbm",TRUE,TRUE
"39722",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,4.65421133865155,9,"pbm",TRUE,TRUE
"39723",6.66666666666667,0.05,-0.05,-0.0816496580927727,0.0816496580927727,3.49065850398866,12,"pbm",FALSE,TRUE
"39724",6.66666666666667,0.05,-0.05,0.05,-0.05,10.471975511966,4,"pbm",TRUE,FALSE
"39725",6.66666666666667,0.05,0.05,-0.05,-0.05,4.65421133865155,9,"pbm",FALSE,FALSE
"39726",6.66666666666667,0.05,0.05,0,0,3.49065850398866,12,"pbm",FALSE,FALSE
"39727",6.66666666666667,0.05,-0.05,-0.0166666666666667,0.0166666666666667,8.37758040957278,5,"pbm",TRUE,FALSE
"39728",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,3.49065850398866,12,"pbm",TRUE,FALSE
"39729",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"pbm",FALSE,FALSE
"39730",6.66666666666667,0.05,0.05,-0.15,-0.15,2.6179938779915,16,"pbm",FALSE,FALSE
"39731",6.66666666666667,0.05,-0.05,-0.0816496580927727,0.0816496580927727,3.49065850398866,12,"pbm",FALSE,TRUE
"39732",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,2.6179938779915,16,"pbm",TRUE,TRUE
"39733",6.66666666666667,0.05,-0.05,-0.122474487139159,0.122474487139159,2.0943951023932,20,"pbm",TRUE,FALSE
"39734",6.66666666666667,0.05,-0.05,-0.0816496580927727,0.0816496580927727,3.49065850398866,12,"pbm",FALSE,TRUE
"39735",6.66666666666667,0.05,0.05,0,0,8.37758040957278,5,"pbm",FALSE,FALSE
"39736",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,3.49065850398866,12,"pbm",TRUE,FALSE
"39737",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,2.6179938779915,16,"pbm",TRUE,TRUE
"39738",6.66666666666667,0.05,-0.05,0.05,-0.05,5.9839860068377,7,"pbm",TRUE,FALSE
"39739",6.66666666666667,0.05,0.05,-0.05,-0.05,4.65421133865155,9,"pbm",FALSE,FALSE
"39740",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"pbm",FALSE,FALSE
"39741",6.66666666666667,0.05,-0.05,0.05,-0.05,20.943951023932,2,"pbm",TRUE,FALSE
"39742",6.66666666666667,0.05,0.05,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"pbm",FALSE,FALSE
"39743",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,3.49065850398866,12,"pbm",TRUE,FALSE
"39744",6.66666666666667,0.05,-0.05,0,0,3.49065850398866,12,"pbm",FALSE,TRUE
"39745",6.66666666666667,0.05,-0.05,-0.05,0.05,4.65421133865155,9,"pbm",FALSE,TRUE
"39746",6.66666666666667,0.05,-0.05,-0.225,0.225,2.0943951023932,20,"pbm",TRUE,FALSE
"39747",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,8.37758040957278,5,"pbm",FALSE,TRUE
"39748",6.66666666666667,0.05,-0.05,-0.0333333333333333,0.0333333333333333,8.37758040957278,5,"pbm",TRUE,FALSE
"39749",6.66666666666667,0.05,-0.05,0.05,-0.05,5.9839860068377,7,"pbm",TRUE,FALSE
"39750",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,20.943951023932,2,"pbm",TRUE,FALSE
"39751",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"pbm",TRUE,FALSE
"39752",6.66666666666667,0.05,-0.05,-0.122474487139159,0.122474487139159,2.6179938779915,16,"pbm",TRUE,FALSE
"39753",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"pbm",TRUE,FALSE
"39754",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,5.9839860068377,7,"pbm",FALSE,FALSE
"39755",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,20.943951023932,2,"pbm",TRUE,FALSE
"39756",6.66666666666667,0.05,-0.05,-0.05,0.05,20.943951023932,2,"pbm",TRUE,FALSE
"39757",6.66666666666667,0.05,0.05,0.05,0.05,5.9839860068377,7,"pbm",FALSE,FALSE
"39758",6.66666666666667,0.05,0.05,0,0,20.943951023932,2,"pbm",TRUE,TRUE
"39759",6.66666666666667,0.05,-0.05,0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"pbm",TRUE,FALSE
"39760",6.66666666666667,0.05,0.05,-0.122474487139159,-0.122474487139159,2.0943951023932,20,"pbm",TRUE,TRUE
"39761",6.66666666666667,0.05,0.05,-0.05,-0.05,8.37758040957278,5,"pbm",FALSE,FALSE
"39762",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"pbm",FALSE,FALSE
"39763",6.66666666666667,0.05,0.05,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"pbm",TRUE,TRUE
"39764",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,8.37758040957278,5,"pbm",FALSE,FALSE
"39765",6.66666666666667,0.05,0.05,-0.15,-0.15,2.6179938779915,16,"pbm",TRUE,TRUE
"39766",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,3.49065850398866,12,"pbm",FALSE,FALSE
"39767",6.66666666666667,0.05,0.05,-0.0666666666666667,-0.0666666666666667,20.943951023932,2,"pbm",TRUE,TRUE
"39768",6.66666666666667,0.05,0.05,0.0166666666666667,0.0166666666666667,4.65421133865155,9,"pbm",FALSE,FALSE
"39769",6.66666666666667,0.05,-0.05,-0.0816496580927727,0.0816496580927727,20.943951023932,2,"pbm",FALSE,TRUE
"39770",6.66666666666667,0.05,-0.05,0,0,5.9839860068377,7,"pbm",TRUE,FALSE
"39771",6.66666666666667,0.05,-0.05,0.0333333333333333,-0.0333333333333333,4.65421133865155,9,"pbm",TRUE,FALSE
